date,ticker,side,shares,price,notional,slippage_cost,signal_date
2024-01-16,VZ,SELL,193.05994008455855,38.54142182922363,7440.804589123611,7.4482528419655765,2024-01-12
2024-01-16,AMD,SELL,25.081231321663154,150.2096406097412,3767.4427428768067,3.7712139568336407,2024-01-12
2024-01-16,GS,BUY,33.34848251525881,378.73834533691405,12630.34908732613,12.617731355970161,2024-01-12
2024-01-16,NOW,SELL,16.129884462508244,145.854,2352.6081683946777,2.3549631315262034,2024-01-12
2024-01-16,CRM,SELL,0.8549811968649692,269.43031219482424,230.35785079203313,0.2305884392312644,2024-01-12
2024-01-16,INTC,SELL,3.0559103475443408,46.93301954269409,143.42310006201964,0.14356666672874838,2024-01-12
2024-01-16,SCHW,BUY,113.50848907697718,64.36430305480957,7305.894790244101,7.2985961940500514,2024-01-12
2024-01-16,AVGO,BUY,25.08693319589338,111.34523516082764,2793.310476160722,2.790519956204517,2024-01-12
2024-01-16,QCOM,BUY,49.363517768134216,140.14,6917.803380026328,6.910892487538791,2024-01-12
2024-01-17,BA,SELL,596.9488575716734,202.42737487792968,120838.790174613,120.95974992453753,2024-01-16
2024-01-17,BLK,BUY,127.93852317714669,775.1443651123047,99170.82532155525,99.07175356798727,2024-01-16
2024-01-17,WFC,BUY,2575.6994056878134,46.28624168014527,119219.44518707266,119.10034484223043,2024-01-16
2024-01-17,NEE,SELL,4022.6344329774033,59.40053908538818,238946.65386230257,239.18583970200459,2024-01-16
2024-01-17,VZ,BUY,1321.799714147508,38.75872122192383,51231.266631861865,51.180086545316556,2024-01-16
2024-01-17,AMD,SELL,59.28141878185875,158.29154695129395,9383.747484447913,9.393140625072986,2024-01-16
2024-01-17,GS,BUY,261.88492558824476,375.57521221923827,98357.48650482444,98.2592272775469,2024-01-16
2024-01-17,NOW,BUY,635.3622649270669,145.34519694519042,92346.8535273668,92.25459892843836,2024-01-16
2024-01-17,CRM,BUY,137.45020084982593,268.5582985534668,36913.39207606153,36.876515560501026,2024-01-16
2024-01-17,INTC,BUY,652.400114518759,46.466418167114256,30314.696533501883,30.284412121380505,2024-01-16
2024-01-17,SCHW,BUY,2121.4027625445256,60.99093030548096,129386.32804020793,129.2570709692387,2024-01-16
2024-01-17,AVGO,BUY,422.7106825936303,110.73962680053711,46810.823235018914,46.76405917584307,2024-01-16
2024-01-17,QCOM,BUY,434.527432496629,139.7596151123047,60729.38672146682,60.66871800346336,2024-01-16
2024-01-18,BLK,BUY,38.91025146126003,795.3545575561524,30947.445835369104,30.91652930606304,2024-01-17
2024-01-18,ABT,BUY,2905.2349723406314,114.31419694519043,332109.6028002018,331.7778249752266,2024-01-17
2024-01-18,WFC,BUY,786.160092512655,46.596549236297605,36632.34745837821,36.595751706671535,2024-01-17
2024-01-18,VZ,BUY,1064.1357037578628,38.56852877807617,41042.14851416347,41.00114736679667,2024-01-17
2024-01-18,AMD,BUY,60.01546769616698,166.36619694519044,9984.54511849823,9.97457054795028,2024-01-17
2024-01-18,GS,BUY,90.84864008499346,380.7103165588379,34587.01452569779,34.55246206363416,2024-01-17
2024-01-18,NOW,BUY,338.3352642600141,148.63247752380371,50287.60856063674,50.237371189447295,2024-01-17
2024-01-18,CRM,BUY,115.92469477892666,273.273,31679.08911632163,31.64744167464698,2024-01-17
2024-01-18,INTC,BUY,400.2495099712942,47.07702877807617,18842.5576993295,18.823733965364138,2024-01-17
2024-01-18,SCHW,BUY,369.50759862809537,63.293229541778565,23387.329257399422,23.363965292107316,2024-01-17
2024-01-18,AVGO,SELL,2234.699894776857,112.37750786590576,251130.00500322503,251.38138638961465,2024-01-17
2024-01-18,QCOM,BUY,214.62941118068647,143.29314389038086,30754.923099421827,30.72419890052131,2024-01-17
2024-01-19,BLK,BUY,47.39112817101011,798.54775,37844.07877092173,37.80627249842332,2024-01-18
2024-01-19,ABT,BUY,359.0097631007011,113.74362725067138,40835.07267347798,40.794278395082905,2024-01-18
2024-01-19,WFC,SELL,7127.343295659678,46.58337106704712,332015.6774639453,332.34802548943475,2024-01-18
2024-01-19,ISRG,BUY,448.23236072645904,374.374,167806.5418146074,167.63890291169568,2024-01-18
2024-01-19,VZ,BUY,874.8421064785771,39.10906969451904,34214.260913970524,34.18008083313738,2024-01-18
2024-01-19,AMD,BUY,100.18598872837129,165.96580305480958,16627.448074144242,16.610837236907333,2024-01-18
2024-01-19,GS,BUY,112.22547727374831,377.10674099731443,42320.983991571404,42.27870528628512,2024-01-18
2024-01-19,NOW,BUY,71.63970047087378,150.23808543395995,10763.011439806436,10.75225918062581,2024-01-18
2024-01-19,CRM,BUY,95.91111208940265,276.7865197753906,26546.902923013153,26.52038254047268,2024-01-18
2024-01-19,INTC,BUY,454.21060012727094,47.047,21369.246104187714,21.347898205981735,2024-01-18
2024-01-19,SCHW,BUY,792.9423826365764,63.093028778076174,50029.1365670458,49.97915740963617,2024-01-18
2024-01-19,QCOM,SELL,290.91308459259903,147.1127345123291,42797.01937983376,42.83985923907283,2024-01-18
2024-01-22,BLK,SELL,36.44831445626403,805.6035631713867,29362.891997557464,29.392284281839306,2024-01-19
2024-01-22,ABT,SELL,257.62928128110025,114.8150703048706,29579.724042882808,29.609333376259066,2024-01-19
2024-01-22,ISRG,SELL,31.380045246603913,377.53209365844725,11846.97418104718,11.858833014061242,2024-01-19
2024-01-22,VZ,SELL,714.4208082394125,39.36060152435303,28120.032753817744,28.148180934752496,2024-01-19
2024-01-22,AMD,SELL,180.02231941738899,174.21560939025878,31362.69808114824,31.39409217332156,2024-01-19
2024-01-22,GS,SELL,90.19351445188477,385.9736253662109,34812.3177575137,34.84716492243614,2024-01-19
2024-01-22,NOW,SELL,173.46095720200947,151.88595639038087,26346.283381018133,26.372656037055183,2024-01-19
2024-01-22,CRM,SELL,141.62483833010845,283.50621853637693,40151.52236579478,40.19171407987466,2024-01-19
2024-01-22,INTC,SELL,546.0741699955711,48.801148475646976,26649.04664866955,26.675722371040592,2024-01-19
2024-01-22,SCHW,SELL,677.1879084969596,63.786148475646975,43195.2084772999,43.23844692422413,2024-01-19
2024-01-22,AVGO,BUY,1717.325145561959,121.746625,209078.54049980224,208.86967082897326,2024-01-19
2024-01-22,QCOM,SELL,466.35234561119955,152.59725,71164.08547131863,71.23532079211073,2024-01-19
2024-01-23,NVDA,BUY,3256.1106186255656,59.62956969451904,194160.47506639667,193.96650855783884,2024-01-22
2024-01-23,BLK,SELL,39.82617256179765,792.4767495117187,31561.315777266198,31.592908685952153,2024-01-22
2024-01-23,ABT,SELL,312.6278164217565,114.33554695129395,35744.47238277025,35.78025263540565,2024-01-22
2024-01-23,ISRG,SELL,25.18053229887221,376.87275,9489.85645393979,9.499355809749542,2024-01-22
2024-01-23,VZ,SELL,1082.7038185975644,41.02892969512939,44422.17885388759,44.466645499386985,2024-01-22
2024-01-23,AMD,SELL,50.556892629298886,166.3335,8409.304900155486,8.417722622778266,2024-01-22
2024-01-23,GS,SELL,82.94477134372437,379.6000309753418,31485.837771320414,31.51735512644686,2024-01-22
2024-01-23,NOW,SELL,56.837707190606125,150.27956268310547,8541.545780514687,8.550095876391078,2024-01-22
2024-01-23,CRM,SELL,63.43198423067531,280.54915658569337,17795.78967647296,17.813603279752716,2024-01-22
2024-01-23,INTC,SELL,280.76194342781355,48.07187893295288,13496.754153442418,13.510264417860279,2024-01-22
2024-01-23,SCHW,SELL,1.7855673603962714,63.936,114.162034754296,0.11427631106536137,2024-01-22
2024-01-23,AVGO,SELL,103.55302337036619,121.97789847564697,12631.180171516826,12.643823995512337,2024-01-22
2024-01-23,QCOM,SELL,106.99124572739152,152.7171251220703,16339.395460716221,16.355751211928148,2024-01-22
2024-01-24,NVDA,BUY,209.20763164341952,60.36430485534668,12628.673254588448,12.616057197391058,2024-01-23
2024-01-24,BLK,BUY,27.390715258637613,798.6578453369141,21875.809630700453,21.853955675025425,2024-01-23
2024-01-24,ABT,SELL,2693.9876377384758,110.63925,298060.77174865664,298.35913087953617,2024-01-23
2024-01-24,ISRG,BUY,22.508086971444243,384.31392266845705,8650.171195758528,8.641529666092437,2024-01-23
2024-01-24,VZ,SELL,2095.5629655263083,42.18776954269409,88407.12745182849,88.4956230749034,2024-01-23
2024-01-24,AMD,BUY,33.801930264948965,172.72255305480957,5838.35569354262,5.832523170372249,2024-01-23
2024-01-24,GS,BUY,58.02119269789648,382.19180755615236,22175.224513772886,22.153071442330553,2024-01-23
2024-01-24,NOW,BUY,107.6118834233639,154.33417266845703,16608.190997439313,16.59159939804127,2024-01-23
2024-01-24,CRM,BUY,105.23738354147497,280.25999099731445,29493.828163914703,29.46436380011459,2024-01-23
2024-01-24,INTC,BUY,311.41780069499555,49.219168167114255,15327.725102639857,15.312412689949909,2024-01-23
2024-01-24,SCHW,BUY,329.1344536369361,64.5645,21250.401431841958,21.229172259582377,2024-01-23
2024-01-24,AVGO,BUY,106.99533044126929,124.35423336029052,13305.322290154998,13.292030259895103,2024-01-23
2024-01-24,QCOM,BUY,102.17686915230593,154.94478327941894,15831.772846973588,15.815956890083507,2024-01-23
2024-01-25,NVDA,SELL,254.46322886336884,62.287648475646975,15849.916149419623,15.865781931350973,2024-01-24
2024-01-25,BLK,SELL,14.226589415364629,790.1290629272461,11240.84176341273,11.252093857270003,2024-01-24
2024-01-25,ISRG,SELL,6.715231655777927,372.2373753662109,2499.6602065228703,2.5021623688917627,2024-01-24
2024-01-25,VZ,SELL,396.0407114520167,41.40855076217651,16399.471904049333,16.415887791841175,2024-01-24
2024-01-25,AMD,SELL,101.57478104493498,183.22659365844726,18611.201132466053,18.629830963429484,2024-01-24
2024-01-25,GS,SELL,38.94728013828092,382.30731243896486,14889.829996473652,14.904734731204858,2024-01-24
2024-01-25,SHW,BUY,1077.3736907266627,295.295,318143.0640031299,317.8252387643655,2024-01-24
2024-01-25,NOW,SELL,112.43806873183439,155.844,17522.798383444,17.540338722166165,2024-01-24
2024-01-25,CRM,SELL,34.24779720820072,278.3313753662109,9532.236500221587,9.541778278500086,2024-01-24
2024-01-25,INTC,SELL,163.19238816860206,49.95,8151.459789021674,8.159619408430103,2024-01-24
2024-01-25,SCHW,SELL,5146.7419054771035,63.876058628082276,328753.58769786335,329.0826703682316,2024-01-24
2024-01-25,AVGO,SELL,145.31421241952307,127.97190609741212,18596.136746370605,18.614751497868472,2024-01-24
2024-01-25,QCOM,SELL,89.39825411796824,157.44240609741212,14075.0762292408,14.089165394635435,2024-01-24
2024-01-26,NVDA,BUY,192.24028106781634,61.02095908355713,11730.686325250743,11.71896735789285,2024-01-25
2024-01-26,BLK,BUY,15.690854458860088,792.1213471069336,12429.060771211089,12.416644127084004,2024-01-25
2024-01-26,ISRG,BUY,16.351668314250844,371.97160610961913,6082.356325423655,6.076280045378277,2024-01-25
2024-01-26,VZ,SELL,4761.336489633381,42.247710914611815,201155.56758122367,201.3569245057294,2024-01-25
2024-01-26,AMD,BUY,58.003574164341785,175.46528327941894,10177.613571965017,10.167446125839179,2024-01-25
2024-01-26,GS,BUY,42.08808453374627,379.02864389038086,15952.58960476956,15.936652951817745,2024-01-25
2024-01-26,SHW,BUY,8.490162842855398,304.58427877807617,2585.970126199532,2.5833867394600722,2024-01-25
2024-01-26,NOW,BUY,110.96990378771443,153.57341816711426,17042.027438355104,17.025002435919184,2024-01-25
2024-01-26,CRM,BUY,32.461956680136154,279.5592787780762,9075.041197224016,9.065975222002013,2024-01-25
2024-01-26,INTC,BUY,1528.0558017910234,44.22418030548096,67577.0152952425,67.50950578945304,2024-01-25
2024-01-26,AVGO,BUY,83.02723236650718,122.09197122192383,10136.958464727577,10.126831633094483,2024-01-25
2024-01-26,QCOM,BUY,121.53308242221192,152.36221672058105,18517.04984273329,18.498551291441853,2024-01-25
2024-01-29,NVDA,SELL,61.61109367789868,61.17076644515991,3768.7978218016087,3.7725703921938023,2024-01-26
2024-01-29,BLK,BUY,5.90054477432551,788.0973075561524,4650.203449760459,4.645557891868591,2024-01-26
2024-01-29,ISRG,BUY,0.45000089797065357,374.78441366577147,168.65332269500206,0.1684848378571449,2024-01-26
2024-01-29,AMD,SELL,17.953760163642983,178.5912342681885,3206.384187380034,3.209593781161195,2024-01-26
2024-01-29,GS,BUY,14.300458025358239,376.26590466308596,5380.7747760079055,5.375399376631274,2024-01-26
2024-01-29,SHW,SELL,1085.8638535695181,301.5481560974121,327440.2428167185,327.76801082754605,2024-01-26
2024-01-29,NOW,BUY,12.448032296200836,154.017862411499,1917.2193254901565,1.9153040214686878,2024-01-26
2024-01-29,CRM,BUY,1.3237350034271458,281.68139389038083,372.87152090684646,0.3724990218849616,2024-01-26
2024-01-29,INTC,SELL,2261.249723672178,43.666289085388186,98740.38412812348,98.83922335147494,2024-01-26
2024-01-29,SCHW,BUY,5235.140015975788,63.74368030548096,333707.0915327911,333.37371781497615,2024-01-26
2024-01-29,AVGO,SELL,29.71373897901799,121.36950631713867,3606.3418307197335,3.609951782502236,2024-01-26
2024-01-29,QCOM,SELL,55.02021125117767,150.2495939025879,8266.764396924042,8.275039436360402,2024-01-26
2024-01-30,NVDA,SELL,466.0641620027691,62.83710152435303,29286.12106463052,29.31543650113165,2024-01-29
2024-01-30,BLK,SELL,45.59047970453503,782.1970004882812,35660.736475709164,35.69643290861778,2024-01-29
2024-01-30,ISRG,SELL,51.079263471345485,376.9926251220703,19256.505625364407,19.27578140677118,2024-01-29
2024-01-30,AMD,SELL,65.61549886500052,175.95387487792968,11545.301277345237,11.556858135480718,2024-01-29
2024-01-30,GS,SELL,116.46507067377308,383.616,44677.86455159014,44.72258713872886,2024-01-29
2024-01-30,SHW,BUY,951.0183593287732,307.8475485534668,292768.6705487028,292.4761943543485,2024-01-29
2024-01-30,NOW,SELL,343.94119748699086,157.30853741455078,54104.886733287705,54.15904577906677,2024-01-29
2024-01-30,CRM,SELL,178.23339494587333,287.3423748779297,51214.00698630323,51.265272258561794,2024-01-29
2024-01-30,INTC,SELL,346.07156879672357,43.62632817077637,15097.831830901274,15.112944775676949,2024-01-29
2024-01-30,SCHW,SELL,582.0446951179301,63.51642182922363,36969.39637857231,37.00640278135367,2024-01-29
2024-01-30,AVGO,SELL,184.94003298066218,121.55532495117187,22480.445805444833,22.502948754199036,2024-01-29
2024-01-30,QCOM,SELL,154.40103538521066,147.852,22828.501883774166,22.85135323701118,2024-01-29
2024-01-31,INTU,BUY,408.3414971061236,642.4718471069336,262347.91589618183,262.0858300661157,2024-01-30
2024-01-31,NVDA,BUY,17.062528895048672,61.501438625335695,1049.3700736318528,1.0483217518799728,2024-01-30
2024-01-31,BLK,SELL,7.092542455103569,778.6905007324219,5522.895435830559,5.52842385969025,2024-01-30
2024-01-31,ISRG,SELL,10.247582728758289,378.1215,3874.8313527721775,3.878710062835012,2024-01-30
2024-01-31,AMD,BUY,5.356061340772953,165.90574549865724,888.6013496774744,0.8877136360414329,2024-01-30
2024-01-31,GS,SELL,21.750028537580874,385.614,8387.11550449071,8.395511015506218,2024-01-30
2024-01-31,SHW,SELL,951.0183593287732,307.1925,292145.70734810416,292.43814549359774,2024-01-30
2024-01-31,NOW,SELL,32.76322192292241,155.4224249267578,5092.1393996741135,5.097236636310425,2024-01-30
2024-01-31,CRM,BUY,4.359516605467775,284.3340377807617,1239.5589592049323,1.2383206385663659,2024-01-30
2024-01-31,INTC,SELL,6.982623239348868,42.52742969512939,296.95301889898565,0.2972502691681538,2024-01-30
2024-01-31,SCHW,SELL,114.23621158209335,63.606328170776365,7266.145962876873,7.273419382259132,2024-01-30
2024-01-31,AVGO,SELL,5.46824345430673,118.8260546951294,649.7697957877349,0.6504202160037386,2024-01-30
2024-01-31,QCOM,SELL,59.394849618566695,145.19465634155273,8623.814778825996,8.632447226052049,2024-01-30
2024-02-01,META,BUY,636.0457555670444,394.33394244384766,250814.43036742846,250.56386650092753,2024-01-31
2024-02-01,INTU,BUY,34.66593308909631,632.1515395507812,21914.122972236604,21.892230741495112,2024-01-31
2024-02-01,NVDA,BUY,21.181092568900112,62.16209847259522,1316.6611620251235,1.3153458162089147,2024-01-31
2024-02-01,BLK,SELL,4.804667130191774,775.7135002441406,3727.045157069031,3.7307759330020334,2024-01-31
2024-02-01,ISRG,BUY,2.715517678436754,378.7884136657715,1028.6066336964166,1.027579054641775,2024-01-31
2024-02-01,AMD,BUY,24.00663050664332,169.43927427673339,4067.666050875332,4.063602448426906,2024-01-31
2024-02-01,GS,SELL,9.52105351904413,384.04556268310546,3656.5183560572646,3.6601785345918567,2024-01-31
2024-02-01,NOW,BUY,5.239447426213474,153.97181115722657,806.7272096771577,0.805921288388769,2024-01-31
2024-02-01,CRM,BUY,10.192771847720792,282.2920197753906,2877.3381520028424,2.874463688314528,2024-01-31
2024-02-01,INTC,BUY,42.993364045591534,43.19315152740479,1857.018887894112,1.8551637241699421,2024-01-31
2024-02-01,SCHW,SELL,4538.859109275764,62.85707817077637,285299.4218378871,285.5850068447318,2024-01-31
2024-02-01,AVGO,BUY,0.22955426642442944,118.85373561096192,27.28338208997745,0.027256125964013438,2024-01-31
2024-02-01,QCOM,BUY,96.39141232122574,141.01086511230469,13592.236440812907,13.578657783029879,2024-01-31
2024-02-02,META,SELL,111.86531650126267,459.1404060974121,51361.88684660527,51.41330014675203,2024-02-01
2024-02-02,INTU,SELL,14.28265567939394,627.5917507324219,8963.676882939211,8.972649532471683,2024-02-01
2024-02-02,NVDA,SELL,128.26013490609148,63.91002502441406,8197.10843148303,8.20531374522826,2024-02-01
2024-02-02,BLK,SELL,20.93438516478693,779.8693743896484,16326.085861694322,16.342428289984305,2024-02-01
2024-02-02,ISRG,SELL,5.775981061856783,381.9476565856934,2206.122431059543,2.2083307618213643,2024-02-01
2024-02-02,AMD,SELL,31.841404362282447,173.61620329284668,5528.1837328917645,5.533717450342107,2024-02-01
2024-02-02,GS,SELL,33.72471845093014,381.41818780517576,12863.220995793548,12.876097092886436,2024-02-01
2024-02-02,NOW,BUY,45.332052883575216,154.9488003540039,7024.147211894243,7.0171300818124305,2024-02-01
2024-02-02,CRM,SELL,8.630962322820096,284.9148121948242,2459.0890092668915,2.461550559826718,2024-02-01
2024-02-02,IBM,BUY,764.682561809597,187.28710610961915,143215.1840938094,143.07211198182756,2024-02-01
2024-02-02,INTC,SELL,130.99446659755904,42.957,5627.129301631344,5.632762063695039,2024-02-01
2024-02-02,AVGO,SELL,32.301189364333595,120.754125,3900.5018581494096,3.904406264413823,2024-02-01
2024-02-02,QCOM,SELL,251.96232912906567,140.5093439025879,35403.06155409293,35.43850005414708,2024-02-01
2024-02-05,META,SELL,524.1804390657817,469.41012487792966,246055.60536043657,246.3019072677043,2024-02-02
2024-02-05,INTU,BUY,117.80829792984036,639.318672668457,75317.04466183567,75.2418028589767,2024-02-02
2024-02-05,NVDA,BUY,350.09198392998405,68.29322347259522,23908.910094494615,23.88502506942519,2024-02-02
2024-02-05,BLK,BUY,101.23630948226673,782.9922319946289,79267.24392041905,79.18805586455449,2024-02-02
2024-02-05,ISRG,BUY,102.85528753853794,384.8544712219238,39584.31729802294,39.54477252549745,2024-02-02
2024-02-05,AMD,BUY,139.6559071131661,179.26908633422852,25035.986869355173,25.010975893461712,2024-02-02
2024-02-05,GS,SELL,705.430785482587,384.2154060974121,271037.37571780855,271.3086844022108,2024-02-02
2024-02-05,NOW,BUY,492.190580106319,156.55639389038086,77055.58232825993,76.97860372453539,2024-02-02
2024-02-05,CRM,BUY,244.1562049280941,286.53625,69959.6033743276,69.88971366066694,2024-02-02
2024-02-05,IBM,BUY,226.6053293301618,185.69550450134278,42079.59095265732,42.037553399258066,2024-02-02
2024-02-05,INTC,SELL,2579.4902673346883,42.57737893295288,109827.93456617296,109.93787243861158,2024-02-02
2024-02-05,AVGO,BUY,400.39961218439976,122.81869514465332,49176.55790491321,49.127430474438775,2024-02-02
2024-02-05,QCOM,BUY,332.4067409678846,142.00186061096193,47202.375697065676,47.155220476589086,2024-02-02
2024-02-06,INTU,SELL,68.94356818533021,643.9454368286133,44395.89613162575,44.44033646809384,2024-02-05
2024-02-06,NVDA,SELL,569.428322361372,69.56036725616455,39609.6432295187,39.64929252204073,2024-02-05
2024-02-06,BLK,SELL,54.04824569431554,784.1450626831055,42381.66500788095,42.42408909697792,2024-02-05
2024-02-06,ISRG,SELL,54.48008371455768,384.8747497558594,20968.008586318658,20.98899758390256,2024-02-05
2024-02-06,CAT,BUY,790.8822481078639,323.51319244384763,255860.84093254223,255.60523569684543,2024-02-05
2024-02-06,AMD,SELL,80.10281141113524,172.9768439025879,13855.931505622375,13.869801306929306,2024-02-05
2024-02-06,NOW,SELL,280.65950771264716,157.61822497558595,44237.05342818922,44.28133476295217,2024-02-05
2024-02-06,CRM,SELL,123.71694933558717,287.65206243896483,35587.43563503857,35.623058693732304,2024-02-05
2024-02-06,IBM,SELL,111.07528299777357,183.36645304870606,20367.480664682986,20.387868533216203,2024-02-05
2024-02-06,AVGO,SELL,257.8148861893817,126.23064525604248,32544.139440298804,32.57671615645526,2024-02-05
2024-02-06,QCOM,SELL,209.36755419983342,144.3555,30223.357970294055,30.253611581875926,2024-02-05
2024-02-07,INTU,BUY,45.19220650445726,641.1805180053711,28976.36237633361,28.947414961372235,2024-02-06
2024-02-07,NVDA,BUY,524.8077143545233,68.38731924438477,35890.19270347868,35.85433836511356,2024-02-06
2024-02-07,BLK,SELL,392.1998576301296,789.21,309528.0496402746,309.8378875278024,2024-02-06
2024-02-07,ISRG,BUY,31.525394264028478,390.7703848876953,12319.19045029075,12.306883566724027,2024-02-06
2024-02-07,CAT,BUY,73.4298820857681,323.26294244384763,23737.15974635017,23.713446300050123,2024-02-06
2024-02-07,AMD,BUY,71.33720605835742,169.63947122192383,12101.605914189175,12.089516397791384,2024-02-06
2024-02-07,NOW,BUY,187.66939972838918,156.7185584564209,29411.27779181498,29.38189589591906,2024-02-06
2024-02-07,CRM,BUY,219.55264223200254,287.63735610961913,63151.54153849432,63.088453085408915,2024-02-06
2024-02-07,IBM,BUY,77.37737780108364,183.5233363342285,14200.55453084894,14.186368162686255,2024-02-06
2024-02-07,AVGO,BUY,142.2516757413614,123.52340152740479,17571.41086054637,17.553857003542827,2024-02-06
2024-02-07,QCOM,BUY,119.1815999105786,145.3051636657715,17317.70188095512,17.300401479475642,2024-02-06
2024-02-08,COST,BUY,416.60514667300475,724.6139046630859,301877.88203346357,301.57630572773587,2024-02-07
2024-02-08,INTU,SELL,56.2558546865277,645.7835626831055,36329.10626124893,36.365471732981916,2024-02-07
2024-02-08,NVDA,SELL,407.91242142029523,70.00392350006103,28555.469943831005,28.584053997828832,2024-02-07
2024-02-08,ISRG,SELL,42.94643863117835,389.1204997558594,16711.339662898466,16.728067730629096,2024-02-07
2024-02-08,CAT,SELL,88.24916772436427,324.3453434143066,28623.206611585672,28.651858470055732,2024-02-07
2024-02-08,AMD,SELL,74.58028440474197,170.15967182922364,12690.55671924106,12.70325997922028,2024-02-07
2024-02-08,NOW,SELL,234.9588483154555,158.24159390258788,37180.26265895405,37.21748013909315,2024-02-07
2024-02-08,CRM,SELL,124.47255361485725,289.0106878051758,35973.89833309651,36.009908241337854,2024-02-07
2024-02-08,IBM,SELL,85.58349397502855,182.4473748779297,15614.48380862507,15.630113922547618,2024-02-07
2024-02-08,AVGO,SELL,248.04322731400975,126.57329695129394,31395.64906757346,31.42707614371718,2024-02-07
2024-02-08,QCOM,SELL,156.23205705136434,146.70315609741212,22919.735853026097,22.942678531557654,2024-02-07
2024-02-09,COST,BUY,48.17860917411093,725.865154663086,34971.1735996184,34.93623736225614,2024-02-08
2024-02-09,INTU,BUY,46.04890782071146,658.1875593261718,30308.818248149943,30.278539708441503,2024-02-08
2024-02-09,NVDA,BUY,238.19604259781954,70.60353012847901,16817.48147003962,16.800680789250368,2024-02-08
2024-02-09,ISRG,BUY,473.02000650227166,387.8474514465332,183459.60400512864,183.27632767745118,2024-02-08
2024-02-09,CAT,BUY,88.46225239696275,322.322,28513.33011709383,28.484845271822007,2024-02-08
2024-02-09,AMD,BUY,71.7941764974405,171.171,12289.080985243389,12.276804181062326,2024-02-08
2024-02-09,NOW,BUY,196.39761615365728,160.63047122192384,31547.441629624493,31.51592570392057,2024-02-08
2024-02-09,CRM,BUY,104.46573480276527,293.54325,30665.211307641825,30.634576730910915,2024-02-08
2024-02-09,IBM,BUY,91.75056166735897,184.62444244384767,16939.396291746012,16.922473817928083,2024-02-08
2024-02-09,AVGO,BUY,195.12995881596044,125.32820593261718,24455.2876621098,24.430856805304497,2024-02-08
2024-02-09,QCOM,SELL,1210.1153079135102,148.851,180126.8736982339,180.307180879113,2024-02-08
2024-02-12,COST,BUY,30.168957139329677,724.2435395507813,21849.67230314394,21.827844458685252,2024-02-09
2024-02-12,INTU,BUY,33.555005769316836,656.3756906738281,22024.690087399624,22.002687399999626,2024-02-09
2024-02-12,NVDA,BUY,8.153162152569166,72.67259847259521,592.5114793956191,0.5919195598357833,2024-02-09
2024-02-12,ISRG,BUY,57.67202424909203,386.4760863342285,22288.858222761814,22.266591631130684,2024-02-09
2024-02-12,CAT,BUY,37.095513870718605,317.5272014465332,11778.834705590332,11.76706763795238,2024-02-09
2024-02-12,AMD,BUY,37.949572801214345,172.85267266845702,6559.685085316082,6.55313195336272,2024-02-09
2024-02-12,NOW,BUY,99.12299166896082,162.98282733154298,16155.345435768215,16.139206229538676,2024-02-09
2024-02-12,CRM,BUY,106.11456104655258,291.11082733154296,30891.097658185445,30.86023742076468,2024-02-09
2024-02-12,IBM,BUY,51.90163063014961,186.08589389038087,9658.161330179762,9.648512817362398,2024-02-09
2024-02-12,AVGO,BUY,60.91428763186059,129.13000808715822,7865.86245452564,7.858004450075564,2024-02-09
2024-02-13,COST,SELL,30.704223212588374,720.668624633789,22127.570313064924,22.149720033098024,2024-02-12
2024-02-13,INTU,SELL,18.330911654298575,633.8954992675781,11619.88239513146,11.631513909040502,2024-02-12
2024-02-13,NVDA,SELL,86.8069812674662,70.32960152435302,6105.100402072875,6.111211613686563,2024-02-12
2024-02-13,SYK,BUY,818.1752666838674,340.23989389038087,278375.86592025316,278.097768152101,2024-02-12
2024-02-13,ISRG,SELL,34.447255430933865,374.625,12904.8030658136,12.9177207866002,2024-02-12
2024-02-13,CAT,SELL,51.95675924278828,315.47421853637695,16391.01801980131,16.40742544524656,2024-02-12
2024-02-13,AMD,SELL,26.03044091555421,167.77206243896484,4367.180758598146,4.371552310909055,2024-02-12
2024-02-13,NOW,SELL,253.51081786330406,152.847,38748.36797795244,38.78715513308552,2024-02-12
2024-02-13,CRM,SELL,37.03635288465989,280.1295936584473,10374.978484170637,10.385363848018656,2024-02-12
2024-02-13,IBM,SELL,49.85327907368742,184.0957187805176,9177.775244636221,9.186962206843065,2024-02-12
2024-02-13,AVGO,SELL,86.27825557851997,123.38848903656006,10645.743592543738,10.656399992536276,2024-02-12
2024-02-14,COST,BUY,27.146489877633314,716.716,19456.323639137838,19.43688675238545,2024-02-13
2024-02-14,INTU,SELL,527.7988580139954,642.3470002441406,339030.01317757304,339.36938256013315,2024-02-13
2024-02-14,NVDA,BUY,40.974682200985626,73.2752054824829,3002.4282578566567,2.999428829027629,2024-02-13
2024-02-14,SYK,BUY,31.67192290313733,341.6312985534668,10820.120149084092,10.809310838245846,2024-02-13
2024-02-14,ISRG,BUY,32.59443106482297,380.47008633422854,12401.206001248256,12.388817184064191,2024-02-13
2024-02-14,CAT,SELL,24.551199376494424,315.69399975585935,7750.6663299690845,7.7584247547238085,2024-02-13
2024-02-14,AMD,BUY,135.7987589875405,173.64347122192382,23580.56789822596,23.557010887338624,2024-02-13
2024-02-14,NOW,SELL,50.59343882236067,156.843,7935.226725215513,7.943169895110625,2024-02-13
2024-02-14,CRM,SELL,24.305993970279133,284.715,6920.281073248023,6.927208281529554,2024-02-13
